ITEM_ID,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01,2025-03-01,2025-04-01,2025-05-01,2025-06-01,2025-07-01,2025-08-01,2025-09-01,2025-10-01,2025-11-01,2025-12-01,2026-01-01
630382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,5,4,2,3,6,6,6,4,5,2,2,2,-1,1,5,4,1,-2,-2,-3,-0,-2,-1,-2,-2,-2,-4,-1,-2,-5,2,-0,-4,-4
630383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-6,-6,-6,-1,6,-6,-4,-6,-8,-7,-2,-4,-2,-5,-5,-0,-4,-1,-2,-1,-0,2,-4,-2
630384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,-1,0,0,-6,-2,-4,-5,4,4,8
630385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-5,-3,-2,-4,-5,-6,2,-3,-2,-3,0,3
630386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-0,-2,-4,-4,-4,1,0,-3,-2,-0,-3,-5
630387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6
630407,,,,,,,,,,,,,5,4,4,4,4,4,3,2,2,2,2,2,2,2,4,4,4,8,9,9,9,9,9,9,10,13,11,10,12,10,11,11,11,10,10,11,12,10,10,10,10,5,9,9,10,12,12,11,12,11,11,11,12,12,7,9,8,7,7,7,7
630408,,,,,,,,,,,,,10,7,6,9,9,11,9,8,8,8,8,8,7,8,10,8,8,11,13,17,16,16,16,16,17,17,15,17,18,15,15,12,12,12,12,14,14,12,12,12,11,9,9,9,11,11,11,9,11,11,11,11,11,11,12,13,12,12,12,12,9
630412,,,,,,,,,,,,,2,4,4,4,4,4,4,4,4,4,3,3,3,6,8,9,9,9,9,10,11,11,10,11,13,9,5,6,9,7,8,6,5,2,7,4,-1,-2,-0,-2,-1,-2,-1,7,6,13,11,12,11,15,12,16,15,14,11,5,8,6,4,7,10
630425,,,,,,,,,,,,,-18,-13,-0,11,4,3,-6,6,-0,4,-6,-3,17,12,-8,-12,-6,-6,-7,-14,-6,-3,0,25,10,5,12,37,45,33,30,34,28,29,23,10,4,5,11,3,-1,11,13,11,3,5,8,-5,4,7,4,0,4,3,3,3,-5,-15,-8,0,-1
630426,,,,,,,,,,,,,-12,-15,-18,6,3,17,9,-0,-4,-9,4,4,11,22,21,16,11,6,11,-1,-1,9,7,-0,-1,-5,1,16,16,8,8,21,23,23,17,15,19,26,33,22,11,8,3,-6,-0,-1,2,12,5,-5,-7,-9,-6,-3,-1,8,-0,-4,-1,-0,4
630434,,,,,,,,,,,,,-7,-6,-7,0,9,7,7,2,2,3,11,8,9,9,9,10,3,3,4,3,3,2,3,4,4,4,3,4,4,5,5,5,5,8,8,8,4,4,4,3,2,3,3,2,2,-1,-1,-1,2,1,3,1,3,1,2,2,2,2,2,2,1
630435,,,,,,,,,,,,,-19,-16,-8,-13,-3,6,10,-4,5,2,10,20,18,22,32,27,13,1,-3,4,5,21,7,5,13,5,-0,6,2,8,17,20,11,10,11,12,0,22,10,-1,10,26,16,15,16,12,22,19,15,13,23,42,35,26,13,3,0,6,3,-2,-5
630436,,,,,,,,,,,,,6,4,4,6,3,6,6,8,8,8,8,9,12,8,8,10,12,13,15,15,17,21,20,19,22,23,24,20,24,20,22,20,19,14,15,16,14,15,13,15,13,13,12,11,13,15,14,14,14,13,14,12,13,12,12,14,12,11,11,12,13
630437,,,,,,,,,,,,,-3,-2,-9,-0,12,8,1,-1,-4,-2,14,6,5,1,7,4,-2,-3,-2,-5,-2,-1,-5,3,4,4,4,9,5,3,3,3,2,3,2,4,6,5,5,8,7,12,12,14,11,5,3,1,1,2,1,0,-2,-0,5,6,9,6,4,2,0
630438,,,,,,,,,,,,,-7,-3,-22,5,-15,-5,3,19,8,13,24,33,12,17,9,2,12,20,-5,-16,-9,33,44,-13,34,4,17,5,47,7,5,31,38,-31,-9,11,-23,-38,-7,29,-17,3,18,3,-8,15,-24,23,0,63,47,-16,-2,32,-18,2,-12,78,42,7,67
630439,,,,,,,,,,,,,-14,-10,-15,2,19,3,17,-3,-4,-2,15,16,13,10,16,11,2,7,6,4,7,3,3,0,3,3,0,5,10,7,11,10,9,9,9,9,10,7,12,9,3,3,1,1,5,2,7,4,4,8,2,-1,1,2,3,1,-5,-1,-3,2,-2
630440,,,,,,,,,,,,,-2,0,-1,5,16,13,11,8,8,8,13,13,18,16,19,14,14,11,9,5,11,4,15,10,-1,-3,-4,1,-4,-3,-2,7,-2,8,1,4,9,10,6,6,9,7,8,6,6,2,2,-1,-3,-3,4,7,6,1,4,2,4,5,4,7,7
630505,,,,,,,,,,,,,1,7,8,8,11,12,11,9,11,10,8,10,11,10,10,10,13,15,14,14,9,14,17,13,10,10,9,0,3,-3,3,1,-0,-3,-3,-1,0,-1,-2,6,1,6,-1,-2,0,-2,1,-1,-0,-2,1,-0,-3,-2,0,2,2,4,-1,-1,-0
630507,,,,,,,,,,,,,3,7,9,7,6,3,2,8,4,4,6,-2,-2,-4,-4,-3,-2,1,-4,-3,-1,-1,-0,2,5,3,0,1,4,1,4,4,6,6,2,1,0,-1,1,-1,-1,-1,3,-1,-0,-1,0,2,-1,2,0,2,1,1,-2,1,3,1,2,0,4
630510,,,,,,,,,,,,,0,3,2,-3,3,8,9,7,6,14,19,19,16,15,16,17,14,15,13,14,17,12,12,13,14,13,12,14,13,10,10,9,5,6,10,7,5,5,3,2,1,3,3,3,6,5,2,3,3,2,4,3,3,2,2,-1,-1,-1,-0,-0,0
630518,,,,,,,,,,,,,-2,-2,0,2,3,7,-0,0,1,0,5,4,5,8,6,8,8,9,11,10,10,12,11,7,8,7,9,9,10,8,4,6,3,3,4,3,2,1,-0,0,-0,0,0,1,2,2,1,4,5,3,3,2,4,3,3,4,4,4,4,4,4
630519,,,,,,,,,,,,,7,9,9,3,-0,-0,21,23,10,4,3,11,12,13,13,12,17,15,6,8,15,17,16,8,5,4,4,5,7,9,14,8,3,2,-13,-7,-8,-7,-9,-8,-10,-10,-9,-10,-9,-5,8,1,0,-2,0,1,-2,-4,-7,-5,-3,-6,-6,-4,-4
630520,,,,,,,,,,,,,7,8,9,6,6,6,5,7,8,7,10,11,12,13,13,13,15,16,19,15,22,23,23,18,18,17,13,13,8,8,3,4,4,2,-1,0,-1,-0,-5,-5,-4,-1,-2,1,-5,-2,-1,-1,-1,-2,-0,-3,-0,-3,-4,-4,-6,-9,-8,-10,-8
630524,,,,,,,,,,,,,2,6,3,2,7,3,7,5,7,11,11,14,13,11,12,9,8,10,6,9,6,8,10,4,4,9,5,8,8,8,8,8,4,-3,-5,-3,-2,-5,-0,-1,-1,-0,-2,-2,-0,4,3,4,6,4,3,5,4,3,5,4,5,3,2,-2,-1
630525,,,,,,,,,,,,,7,8,6,8,3,1,-2,2,6,4,5,6,6,9,11,15,10,17,18,16,12,17,16,14,20,17,16,15,14,14,15,14,13,11,9,9,3,2,1,2,3,0,0,1,1,0,-0,0,0,2,-2,-3,-3,-1,-2,-4,-5,-2,-1,-3,-3
630526,,,,,,,,,,,,,-8,-9,-5,14,-1,-4,-4,3,4,3,5,7,1,3,3,3,4,5,-1,-1,7,8,8,3,6,1,-3,-3,-2,-4,5,5,2,0,-3,-2,5,16,19,18,17,18,17,17,8,12,13,12,12,3,2,2,3,2,1,1,7,5,6,6,3
640124,,,,,,,,,,,,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3
640125,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-15,-15,-15,-7,-7,-7,-6,-6,-6,-6,-6,-6,1,1,1,1,1,1,-3
640128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
640211,,,,,,,,,,,,,0,0,1,1,2,1,-1,-1,-1,-1,2,-1,1,2,1,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7
640212,,,,,,,,,,,,,1,-3,-0,1,1,2,5,8,15,14,15,9,17,19,18,22,19,24,16,11,7,10,5,8,1,2,3,0,4,-2,4,-3,5,8,3,11,12,12,14,15,11,11,13,26,13,5,13,3,2,3,3,3,0,6,4,1,-2,5,2,7,14
640217,,,,,,,,,,,,,0,0,1,1,2,1,-0,8,8,2,10,2,15,15,15,17,17,17,10,15,15,8,8,8,16,16,16,13,13,13,12,3,3,5,5,5,3,3,3,-3,-3,-3,0,2,2,4,4,4,-0,-0,-0,7,7,7,-1,1,1,-1,-1,-1,2
640219,,,,,,,,,,,,,0,0,1,1,1,0,1,-1,-1,-1,1,-2,1,2,1,3,4,4,3,3,3,4,5,5,5,5,5,5,6,8,9,9,9,9,9,8,8,8,8,8,8,7,7,6,6,6,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6
640221,,,,,,,,,,,,,0,0,1,1,2,2,2,3,3,2,3,3,3,3,3,2,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3
640222,,,,,,,,,,,,,1,1,1,2,1,5,5,6,5,4,4,4,5,5,5,5,5,3,3,3,3,3,4,4,3,4,3,4,4,5,6,6,7,7,6,6,6,6,6,6,7,7,7,6,6,5,5,5,5,6,6,5,5,5,5,6,6,6,6,6,6
640224,,,,,,,,,,,,,2,2,2,3,3,4,4,4,2,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,2,2,2,2,2,3,4,4,4,5,6,6,6,6,7,7,7,6,5,5,5,5,4,4,3,2,1
640226,,,,,,,,,,,,,0,1,1,2,5,5,5,3,4,5,5,6,6,6,7,6,4,4,4,4,5,4,5,5,5,4,3,3,4,5,5,5,4,3,2,2,1,2,3,2,2,2,3,3,4,5,5,5,6,5,6,7,7,6,6,6,6,6,5,6,6
640228,,,,,,,,,,,,,1,1,1,6,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
640229,,,,,,,,,,,,,0,0,1,1,2,-2,-4,-4,-4,-5,-3,-5,2,2,2,4,4,4,8,8,8,8,8,8,3,3,3,9,9,9,11,11,11,9,9,9,6,6,6,6,6,6,7,7,7,14,14,14,10,10,10,7,7,7,4,4,4,5,5,5,8
640230,,,,,,,,,,,,,3,3,2,3,3,4,7,9,10,10,11,10,10,10,10,10,10,10,6,4,3,3,2,1,1,1,2,2,1,0,0,1,1,1,2,2,2,3,2,2,3,4,4,5,5,6,6,6,6,6,5,4,4,5,5,4,4,3,3,3,3
640234,,,,,,,,,,,,,-9,-9,-9,-8,-7,-7,-5,-4,-4,6,6,6,7,7,7,7,7,6,7,7,7,5,5,5,7,7,7,6,6,6,6,6,6,5,5,5,1,1,1,1,1,1,-3,-3,-3,1,1,1,3,3,3,4,4,4,8,8,8,2,2,2,3
640236,,,,,,,,,,,,,5,-0,0,1,1,2,2,15,19,9,20,18,18,16,17,17,16,20,20,1,-1,12,1,7,-5,-3,1,-4,7,11,7,8,0,2,-4,-1,8,11,1,13,8,7,1,3,16,2,13,8,9,-2,5,-2,-4,-7,6,13,-3,6,-0,1,10
640238,,,,,,,,,,,,,0,0,1,1,2,2,-3,-3,-3,-7,3,-7,-1,-1,-1,4,3,3,2,2,2,6,6,6,5,5,5,9,9,9,7,7,7,6,6,6,10,10,10,8,8,8,7,7,7,6,6,6,6,6,6,9,9,9,9,9,9,9,9,9,9
640240,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,5,6,6,5,6,6,6,6,5
640241,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,4,4,4,4,4,4,10,10,10,8,8,8,9,9,9,10,10,10,4,4,4,4,4,4,3,3,3,2,2,2,6,6,6,6
640242,,,,,,,,,,,,,4,4,4,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,11,11,11,5,5,5,4,4,4,-3,-3,-3,-5,-5,-5,2,2,2,1,1,1,7,7,7,1,1,1,-1,-1,-1,4,4,4,1,1,1,4,4,4,4
640243,,,,,,,,,,,,,3,3,4,4,5,5,6,6,3,4,4,4,4,6,6,6,6,6,6,6,6,7,7,7,8,7,7,7,7,7,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,7,6,6,5,6,6,6,5
640244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,6,7,7,5,5,5,4,6,6,5,6,7,7,7,8,9,10,11,12,10,10,10,8,9,9,8,7,7,6,5,5,5,5,5,6
640303,,,,,,,,,,,,,8,8,8,9,10,10,5,5,5,1,1,1,0,0,0,1,0,-0,7,7,7,8,8,8,13,13,13,10,10,10,2,2,2,3,3,3,6,6,6,3,3,3,12,12,12,12,12,12,6,6,6,9,9,9,8,8,8,4,4,4,3
640304,,,,,,,,,,,,,3,1,1,2,3,3,-3,-0,2,6,5,5,7,8,8,10,11,10,11,20,22,21,22,22,22,22,23,16,17,18,20,10,8,10,12,12,10,9,9,13,11,9,5,5,4,1,-1,-1,-1,-2,-3,0,2,1,4,2,2,3,3,4,4
640305,,,,,,,,,,,,,-1,-2,-1,0,1,1,-0,0,3,4,4,4,5,4,4,3,3,4,5,8,6,5,5,5,5,6,7,11,10,9,9,9,11,12,12,13,13,13,13,10,10,11,11,11,11,10,10,8,7,8,8,11,11,11,9,7,6,6,6,7,7
640306,,,,,,,,,,,,,3,3,3,4,4,5,2,-1,0,1,2,2,2,1,1,1,0,1,2,7,6,5,5,5,6,7,8,10,11,12,12,12,14,15,16,16,17,16,16,13,12,12,10,10,8,7,6,6,5,5,5,7,7,6,6,6,5,5,5,4,4
640307,,,,,,,,,,,,,-1,-0,0,1,1,2,2,-0,-0,-2,-2,-2,-2,-2,-3,-3,-5,-6,-6,-3,-4,-0,-0,-1,-1,-1,-1,-1,1,3,4,4,5,3,4,6,8,8,8,9,8,7,6,5,4,3,3,2,1,1,1,1,1,2,4,5,6,5,6,5,4
640308,,,,,,,,,,,,,-4,-4,-4,-3,-2,-2,-3,-5,-4,-2,-2,-2,-1,0,1,5,7,11,13,20,24,27,33,36,35,35,36,34,36,31,31,30,26,24,19,15,16,15,14,10,7,4,3,2,-0,-2,-0,-3,-2,-3,-4,-5,-4,-3,-3,-3,-2,-2,-3,-1,-2
640309,,,,,,,,,,,,,-0,-0,0,1,1,2,2,-2,-3,-4,-4,-3,-3,-3,-3,-4,-4,-4,-3,2,3,4,5,5,5,5,5,6,6,6,6,6,7,7,7,6,7,7,7,7,7,8,9,9,10,10,11,11,12,12,12,12,11,11,10,10,9,8,7,7,6
640403,,,,,,,,,,,,,-6,-6,-6,-5,-5,-4,-4,8,14,17,18,21,22,24,23,23,24,24,25,16,13,12,12,9,9,9,11,12,13,14,14,14,15,16,17,18,19,17,16,14,12,11,9,7,5,4,3,1,-0,-0,-1,-0,-0,-0,1,2,2,2,2,2,1
640404,,,,,,,,,,,,,3,3,3,4,6,7,4,5,6,5,6,6,6,7,8,7,6,8,12,14,15,16,16,16,16,15,14,15,14,10,7,3,1,0,0,-0,-0,-0,-1,-2,-2,-2,-1,-2,-3,-3,-4,-6,-6,-6,-5,-6,-6,-6,-7,-6,-6,-5,-4,-3,-4
640405,,,,,,,,,,,,,1,1,1,2,3,3,-2,-1,0,1,2,3,3,4,4,5,5,7,13,15,17,17,16,17,17,17,16,16,16,14,12,9,8,8,8,7,6,6,7,6,5,5,5,5,5,6,6,5,5,5,4,4,4,4,4,3,3,2,2,3,3
640406,,,,,,,,,,,,,0,0,1,1,2,2,14,29,25,34,15,41,9,11,21,18,12,22,20,3,17,18,7,19,20,17,18,13,16,11,17,7,13,2,7,7,2,5,7,12,12,20,4,3,2,9,10,4,5,2,-4,-7,-6,-5,3,12,12,4,-5,-4,-0
640408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0
CP0111101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2
CP0111201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7
CP0111301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CP0111302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CP0111303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
CP0111304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CP0111305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
CP0111308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
CP0111309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0
CP0111310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
CP0111311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
CP0111401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
CP0111402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
CP0111404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CP0111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CP0111502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CP0111503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
CP0112201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
CP0112202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
CP0112203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
CP0112204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
CP0112301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CP0112302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
CP0112303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4
CP0112401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
CP0112501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2
CP0112502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
CP0112503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
CP0112504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
CP0112599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
CP0113101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4
CP0113102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
CP0113201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CP0113301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
CP0113302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4
CP0113402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3
CP0114101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
CP0114201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0
CP0114298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
CP0114301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
CP0114401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CP0114501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CP0114599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0
CP0114601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2
CP0114701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4
CP0114702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
CP0114801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
CP0115101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12
CP0115201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CP0115301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
CP0116101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CP0116199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
CP0116201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0
CP0116299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
CP0116301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
CP0116399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2
CP0116401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CP0116501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CP0116601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
CP0116701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
CP0116901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4
